"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"16",16,"Sacramento Kings",75,241.7,40.7,88.6,0.459,11.6,33.5,0.345,29.1,55.1,0.528,17.6,22.9,0.769,9.9,33.4,43.3,23.7,7.2,4.4,14.2,19.1,110.5
"17",17,"Miami Heat",75,242.3,39.3,85,0.462,13.3,35.6,0.372,26,49.4,0.527,17.3,21.3,0.811,10.1,33.8,43.9,25.4,7.4,3.3,14.6,20.6,109.1
"18",18,"Toronto Raptors",74,242,40.5,91.1,0.445,11.9,34,0.351,28.6,57.1,0.501,16.1,21.3,0.755,13.4,31.9,45.3,22.1,8.9,4.6,12.5,19.7,109.1
"19",19,"Houston Rockets",75,241,39.1,85.9,0.455,13.3,38.3,0.348,25.8,47.6,0.542,17.4,24.4,0.712,9.4,32.5,42,23.5,7.4,4.6,16.6,20.4,109
"20",20,"New Orleans Pelicans",75,241,40.1,88,0.456,10.7,32.3,0.333,29.3,55.7,0.527,17.9,22.7,0.788,11.8,33.7,45.5,25,8.1,4.1,14.1,19.9,108.8
"21",21,"Philadelphia 76ers",74,241.7,39.1,84.7,0.461,11.3,31.5,0.358,27.8,53.2,0.522,19.4,23.7,0.82,8.6,33.8,42.4,23.1,7.6,5.3,12.3,19.4,108.8
"22",22,"Washington Wizards",74,242,40.3,86,0.468,10.5,30.8,0.34,29.8,55.2,0.54,17.3,22,0.786,9,34.1,43.2,24.7,6.4,5,13.1,19,108.3
"23",23,"Cleveland Cavaliers",74,240.7,39.5,84.6,0.467,11.5,32.7,0.351,28.1,51.9,0.54,16.6,21.9,0.76,10.3,34.1,44.4,25.2,7.1,4.2,14.6,17.2,107.2
"24",24,"Portland Trail Blazers",74,240.3,38.7,87.2,0.444,12.7,36.7,0.346,26,50.5,0.515,17,22.3,0.76,10.5,32.9,43.5,22.7,7.8,4.5,14.3,20.8,107.1
"25",25,"Los Angeles Clippers",75,241,39.6,87.4,0.453,12.3,33.7,0.364,27.3,53.6,0.509,15.2,19.3,0.789,9.1,34.9,44,23.6,7.4,4.9,13.9,18.6,106.7
"26",26,"Dallas Mavericks",75,241,39,85.5,0.456,12.7,37.1,0.343,26.3,48.3,0.544,15.9,20.8,0.766,9.4,33.7,43.1,23.1,6.8,4,12.5,19.8,106.7
"27",27,"New York Knicks",75,241.3,37.6,86.2,0.436,13.1,36.7,0.356,24.5,49.5,0.496,18,24,0.748,11.6,34.7,46.3,21.6,7,4.9,13.4,20.5,106.3
"28",28,"Detroit Pistons",75,241.3,38,88.5,0.429,11.1,34.2,0.324,26.9,54.3,0.495,17.2,22.1,0.78,11,32.2,43.2,23.1,7.6,4.8,14.3,22.1,104.3
"29",29,"Orlando Magic",75,241.3,38.2,88.2,0.433,12,36.4,0.33,26.2,51.8,0.505,15.8,20,0.791,9.2,35.2,44.3,23.5,6.8,4.5,14.6,19.8,104.2
"30",30,"Oklahoma City Thunder",74,241.4,38.1,89.3,0.427,12,37.5,0.319,26.1,51.7,0.505,15.2,19.8,0.765,10.3,35.3,45.7,21.9,7.7,4.7,13.8,18.4,103.4
"31",NA,"League Average",75,241.4,40.5,88.1,0.459,12.4,35.1,0.352,28.1,53,0.531,16.8,21.7,0.774,10.4,34.2,44.6,24.5,7.6,4.8,13.8,19.6,110.1
