"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"11",11,"Oklahoma City Thunder",51,241,40,89.9,0.445,13.2,38.6,0.343,26.7,51.3,0.521,14.1,18.9,0.745,11.2,37.6,48.8,25.1,7.9,6.3,13.4,17.6,107.3
"12",12,"Denver Nuggets",52,241,40.2,86,0.468,11.6,34.1,0.34,28.6,51.9,0.551,15.5,20.5,0.754,9.5,33.5,43,24.5,7.5,4.8,13.3,19.2,107.5
"13",13,"Utah Jazz",53,240,41,90.4,0.454,11.8,34.2,0.344,29.3,56.3,0.52,13.8,18.4,0.752,10.1,32,42.1,23.3,7.5,4.2,12,20.1,107.6
"14",14,"Memphis Grizzlies",54,241.4,39.8,87.9,0.452,12.6,35.1,0.358,27.2,52.8,0.515,16.4,20.9,0.782,9.9,33.1,43,25.2,7.3,6.5,15.5,19,108.4
"15",15,"Milwaukee Bucks",53,240.9,39.9,90.1,0.443,14.1,41.3,0.342,25.8,48.8,0.528,14.8,19.7,0.752,10.4,34.6,45.1,24.8,7.4,4.5,13.6,19.2,108.6
"16",16,"New Orleans Pelicans",52,241,40,85.6,0.468,12.9,35.1,0.368,27.1,50.5,0.537,16.4,20.8,0.792,9,33.5,42.5,24.2,7.6,5,13.5,20.2,109.4
"17",17,"Chicago Bulls",52,240.5,40.7,87.7,0.464,11.8,32.2,0.365,29,55.5,0.522,16.5,20.7,0.798,9.7,34.2,43.8,24.7,7.4,5.2,13.7,17.8,109.8
"18",18,"Washington Wizards",51,242,40.7,89.3,0.456,10.9,31.2,0.35,29.8,58.2,0.512,17.7,22,0.803,10.5,34.3,44.8,23,7.5,4.3,11.7,20.3,110
"19",19,"Brooklyn Nets",52,241,40.4,91,0.444,12.1,36.5,0.331,28.3,54.5,0.52,17.6,21.9,0.803,11.3,33.3,44.5,23.4,7.8,5.2,13,19.3,110.6
"20",20,"Minnesota Timberwolves",52,241.4,39,86.2,0.453,13.2,38,0.348,25.8,48.1,0.535,19.6,25.3,0.776,11.1,35,46.1,25.6,7.5,5.1,16.8,20.6,110.8
"21",21,"Orlando Magic",53,240.5,40.4,87.9,0.459,12.8,35,0.365,27.6,52.9,0.522,17.3,22.4,0.772,10.3,35.9,46.2,24.5,7.9,5.4,13.4,18.5,110.8
"22",22,"Indiana Pacers",54,242.8,41.1,87.4,0.47,11.1,31.4,0.354,29.9,56.1,0.534,17.9,22.5,0.796,9.9,33.3,43.2,23.3,7.8,4.9,13,19.4,111.1
"23",23,"San Antonio Spurs",54,241.4,42.4,91.4,0.464,11.7,33.2,0.353,30.7,58.2,0.527,15.1,19.8,0.76,11.3,35.4,46.7,23.9,7.4,5.3,13.9,18.3,111.5
"24",24,"Atlanta Hawks",52,240,41.6,89,0.467,13.1,36.3,0.359,28.5,52.7,0.542,15.3,19.3,0.794,9.8,33.8,43.5,25.7,7.3,4.5,12.2,20.1,111.6
"25",25,"Detroit Pistons",52,241,40.6,85.9,0.472,12.1,32.9,0.367,28.5,53,0.538,18.5,23.8,0.777,10.1,36.6,46.7,25.3,7.6,5.2,15.3,20.1,111.7
"26",26,"Portland Trail Blazers",53,240.5,40.8,86.3,0.472,13.4,36.5,0.368,27.3,49.8,0.549,16.8,22.2,0.759,9.2,34.6,43.8,25.8,7.5,4.5,13.6,19.7,111.8
"27",27,"Los Angeles Lakers",53,243.8,41.2,90.5,0.455,12.7,36.7,0.345,28.5,53.8,0.531,17.2,23,0.748,11.1,36,47.2,25.8,8.2,4,14.8,19.9,112.2
"28",28,"Charlotte Hornets",53,241.9,41.6,89.8,0.463,14.1,39.4,0.359,27.5,50.5,0.545,17,21.9,0.777,10.9,36.6,47.5,25.9,7.4,4.7,15.3,19.5,114.4
"29",29,"Sacramento Kings",54,241.4,43.1,90.9,0.475,12.2,34,0.36,30.9,56.9,0.543,16.1,20.9,0.773,11.1,35.2,46.3,24.6,7.9,5.3,13.2,19.1,114.7
"30",30,"Houston Rockets",52,240.5,42.9,90,0.477,13.3,37.7,0.352,29.7,52.3,0.567,17.9,22.9,0.78,10.8,34.4,45.3,25.3,9.7,5.8,13.9,22.4,117
"31",NA,"League Average",53,241.3,40.1,88,0.455,12.3,35.3,0.349,27.8,52.7,0.526,16.3,21.1,0.773,10.3,34.4,44.7,24.2,7.7,4.8,13.9,19.4,108.8
