"","Var.1","Var.2","Var.3","Var.4","Var.5","Var.6","Var.7","Var.8","Var.9","Var.10","Var.11","Var.12","Var.13","Var.14","Var.15","Var.16","Var.17","Var.18","Offense.Four.Factors","Offense.Four.Factors.1","Offense.Four.Factors.2","Offense.Four.Factors.3","Var.23","Defense.Four.Factors","Defense.Four.Factors.1","Defense.Four.Factors.2","Defense.Four.Factors.3","Var.28","Var.29","Var.30","Var.31"
"22","21","Los Angeles Clippers","27.5","37","39","34","42","-1.57","0.20","-1.37","108.7","110.3","-1.6","97.9",".222",".387",".557",NA,".524","12.6","20.5",".175",NA,".516","12.2","74.5",".169",NA,"Crypto.com Arena","622,319","16,819"
"23","22","Los Angeles Lakers","30.4","31","44","31","44","-2.93","-0.19","-3.13","110.0","112.9","-2.9","99.9",".247",".392",".565",NA,".537","12.9","21.3",".180",NA,".536","12.3","75.4",".192",NA,"Crypto.com Arena","707,640","18,622"
"24","23","Indiana Pacers","26.2","25","51","31","45","-3.14","0.12","-3.03","112.0","115.2","-3.2","97.8",".238",".394",".561",NA,".529","12.8","25.3",".181",NA,".545","11.7","76.4",".203",NA,"Gainbridge Fieldhouse","540,717","14,229"
"25","24","Washington Wizards","26.0","32","43","30","45","-3.32","0.05","-3.27","110.7","114.1","-3.4","96.9",".255",".358",".566",NA,".529","12.1","20.9",".200",NA,".525","10.8","76.5",".205",NA,"Capital One Arena","587,827","15,469"
"26","25","Sacramento Kings","25.8","27","49","26","50","-5.41","0.30","-5.11","109.9","115.3","-5.4","99.8",".258",".379",".560",NA,".524","12.6","21.7",".199",NA,".551","11.9","76.2",".176",NA,"Golden 1 Center","543,953","13,948"
"27","26","Oklahoma City Thunder","22.4","22","53","21","54","-7.43","0.30","-7.13","104.6","112.0","-7.4","98.5",".223",".421",".529",NA,".496","12.4","21.6",".170",NA,".530","11.9","75.9",".166",NA,"Paycom Center","530,804","14,346"
"28","27","Portland Trail Blazers","25.9","27","48","21","54","-7.47","0.34","-7.13","108.8","116.4","-7.6","98.4",".254",".421",".552",NA,".517","12.8","23.4",".193",NA,".558","12.6","77.6",".216",NA,"Moda Center","668,934","17,152"
"29","28","Orlando Magic","23.3","20","56","20","56","-7.74","0.25","-7.49","104.3","112.1","-7.8","99.2",".226",".413",".537",NA,".501","13.1","20.0",".178",NA,".531","11.9","77.2",".197",NA,"Amway Center","553,418","14,957"
"30","29","Detroit Pistons","23.6","20","56","20","56","-7.82","0.37","-7.45","105.7","113.6","-7.9","98.4",".248",".386",".532",NA,".493","12.7","23.6",".193",NA,".541","13.2","75.6",".225",NA,"Little Caesars Arena","603,023","15,869"
"31","30","Houston Rockets","24.3","20","56","20","56","-8.54","0.33","-8.21","107.9","116.3","-8.4","100.8",".285",".447",".564",NA,".533","14.6","21.4",".203",NA,".553","12.3","74.5",".202",NA,"Toyota Center","576,161","15,572"
"32","","League Average","26.3","","","38","38","0.00","0.00","0.00","111.6","111.6","","98.1",".247",".399",".564",NA,".530","12.4","23.3",".191",NA,".530","12.4","76.7",".191",NA,"","635,870","16,822"
